ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1654865436139596365,1654865436139580398,0,2,7370,T,A,0,261510000000,36,0,15967,17557583,MSFT
1654865436139596365,1654865436139580398,0,2,7370,T,A,0,261500000000,2,0,15967,17557584,MSFT
1654865436139596365,1654865436139580398,0,2,7370,T,N,0,261430000000,34,0,15967,17557585,MSFT
1654865436139596365,1654865436139580398,0,2,7370,T,N,0,261420000000,14,0,15967,17557586,MSFT
1654865436139596365,1654865436139580398,0,2,7370,T,N,0,261360000000,14,130,15967,17557587,MSFT
1654865442363543808,1654865442363532772,0,2,7370,T,N,0,261360000000,106,130,11036,17577114,MSFT
1654865444477035537,1654865444477024487,0,2,7370,T,N,0,261360000000,1,130,11050,17583344,MSFT
1654865446346007660,1654865446345995058,0,2,7370,T,N,0,261360000000,29,0,12602,17587257,MSFT
1654865446346007660,1654865446345995058,0,2,7370,T,N,0,261320000000,1,130,12602,17587258,MSFT
1654865450663472920,1654865450663460654,0,2,7370,T,N,0,261320000000,79,0,12266,17600087,MSFT
1654865450663472920,1654865450663460654,0,2,7370,T,A,0,261310000000,21,130,12266,17600088,MSFT
1654865450664039298,1654865450664026873,0,2,7370,T,A,0,261310000000,79,0,12425,17600117,MSFT
1654865450664039298,1654865450664026873,0,2,7370,T,A,0,261310000000,18,130,12425,17600118,MSFT
1654865451536699615,1654865451536687337,0,2,7370,T,B,0,261310000000,3,128,12278,17602629,MSFT
1654865463579341277,1654865463579329975,0,2,7370,T,N,0,261090000000,1,130,11302,17633181,MSFT
1654865465656884573,1654865465656872975,0,2,7370,T,N,0,261090000000,1,130,11598,17637913,MSFT
1654865465689539685,1654865465689526998,0,2,7370,T,A,0,261060000000,1,0,12687,17637936,MSFT
1654865465689539685,1654865465689526998,0,2,7370,T,N,0,261040000000,8,130,12687,17637937,MSFT
1654865492000254176,1654865492000242931,0,2,7370,T,N,0,261120000000,18,130,11245,17730007,MSFT
1654865495735291570,1654865495735280301,0,2,7370,T,N,0,261120000000,10,130,11269,17740586,MSFT
1654865495736245952,1654865495736233760,0,2,7370,T,N,0,261120000000,2,0,12192,17740609,MSFT
1654865495736245952,1654865495736233760,0,2,7370,T,N,0,261120000000,3,130,12192,17740610,MSFT
1654865506605535946,1654865506605523810,0,2,7370,T,N,0,261120000000,5,130,12136,17767781,MSFT
1654865516619690552,1654865516619679122,0,2,7370,T,N,0,261120000000,3,130,11430,17802333,MSFT
1654865534511750452,1654865534511737521,0,2,7370,T,N,0,261050000000,2,0,12931,17846942,MSFT
1654865534511750452,1654865534511737521,0,2,7370,T,A,0,261010000000,3,130,12931,17846943,MSFT
1654865541448374241,1654865541448361993,0,2,7370,T,N,0,261050000000,2,0,12248,17864065,MSFT
1654865541448374241,1654865541448361993,0,2,7370,T,N,0,261030000000,33,130,12248,17864066,MSFT
1654865541448770843,1654865541448758549,0,2,7370,T,N,0,261030000000,34,0,12294,17864080,MSFT
